ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:2000058,regulation of ubiquitin-dependent protein catabolic process,17/783,171/18986,0.09941520467836257,2.410596521102671,3.8429386342959835,0.0007258314599473671,0.043076080949376386,0.041183507252276784,RPL23/MDM2/MAGEF1/PSMD10/ARAF/GCLC/RAD23A/RNF180/PDCL3/CHFR/ATXN3/CSNK2A1/AXIN2/WAC/RCHY1/CEBPA/PRMT6,17
GO:0034975,protein folding in endoplasmic reticulum,4/783,11/18986,0.36363636363636365,8.817369093231163,5.378742641672082,0.0007508920089917791,0.04395289800577907,0.042021800820433955,DNAJC10/DNAJC3/PDIA3/CANX,4
GO:0016072,rRNA metabolic process,23/783,268/18986,0.08582089552238806,2.080964907264444,3.696272386896339,0.0007659328644122166,0.04417146097496905,0.04223076109324273,UTP14A/RPL35A/WDR3/IPPK/SRFBP1/RPS24/PES1/DDX21/WDR12/RIOK2/TFB2M/USP36/PIH1D1/NSUN4/TRMT112/RRP15/YTHDF2/RPS21/DHX37/GAR1/WBP11/DDX54/GTPBP4,23
GO:0048284,organelle fusion,17/783,172/18986,0.09883720930232558,2.396581425049749,3.8159670176134455,0.0007753006255845258,0.04417146097496905,0.04223076109324273,ZNRF2/TGFBRAP1/VCPIP1/OMA1/STX16/SNAP47/ANKRD27/CHMP5/VPS11/VTI1B/CHMP4A/ARL8B/YME1L1/CHMP4C/USP30/TBC1D4/VAMP8,17
GO:0032506,cytokinetic process,8/783,49/18986,0.16326530612244897,3.958818776552766,4.301060125569327,0.0008122616139172293,0.04566834047721475,0.04366187428826547,ANXA11/RAB11A/CHMP5/PDCD6IP/CHMP4A/MITD1/CHMP4C/SNX9,8
GO:0071806,protein transmembrane transport,10/783,74/18986,0.13513513513513514,3.2767250008629323,4.069793783494117,0.000885744449908769,0.049153065382599614,0.046993495695091356,SEC63/RAB11A/TIMM23/TIMM17A/LONP2/SEC61A2/PEX2/SEC62/DNAJC19/TMED10,10
GO:0000422,autophagy of mitochondrion,13/783,115/18986,0.11304347826086956,2.7410516963740355,3.8839875286248735,0.0009149446797223597,0.049196426915396024,0.04703495211269093,TIMM23/MAP1LC3A/CAMKK2/MAP1LC3B/USP36/DNM1L/ABI2/CISD2/USP30/FZD5/VPS13C/ATG2B/ATG3,13
GO:0006913,nucleocytoplasmic transport,27/783,340/18986,0.07941176470588235,1.9255578093306285,3.5716168673205977,0.0009229923909041492,0.049196426915396024,0.04703495211269093,RPL23/CDKN1B/NXT1/MDM2/NUP155/APPL2/UFM1/FAM53C/PCID2/NEAT1/NF1/SEH1L/NUP107/RIOK2/PPP3CA/RBM8A/THOC7/NMD3/DDX19B/RGPD4/PPM1A/FERMT1/TXNIP/SDAD1/NUP188/CWH43/NUP54,27
GO:0051169,nuclear transport,27/783,340/18986,0.07941176470588235,1.9255578093306285,3.5716168673205977,0.0009229923909041492,0.049196426915396024,0.04703495211269093,RPL23/CDKN1B/NXT1/MDM2/NUP155/APPL2/UFM1/FAM53C/PCID2/NEAT1/NF1/SEH1L/NUP107/RIOK2/PPP3CA/RBM8A/THOC7/NMD3/DDX19B/RGPD4/PPM1A/FERMT1/TXNIP/SDAD1/NUP188/CWH43/NUP54,27
GO:0072599,establishment of protein localization to endoplasmic reticulum,8/783,50/18986,0.16,3.8796424010217114,4.228575961494767,0.0009325791200905869,0.049196426915396024,0.04703495211269093,SEC63/SGTB/SEC61A2/RAB10/CHMP4A/SEC62/SPCS3/UBL4A,8
GO:0015931,nucleobase-containing compound transport,21/783,239/18986,0.08786610878661087,2.130556757883262,3.6478765134097775,0.0009455520086889266,0.04927248455033882,0.04710766810939312,PNPT1/NXT1/CETN3/NUP155/SLC35A3/PCID2/NEAT1/SEH1L/NUP107/LRPPRC/RBM8A/THOC7/MRPL18/SLC25A26/DDX19B/SLC25A36/NUP188/SLC25A33/NUP54/LRRC8E/SLC33A1,21
GO:0090174,organelle membrane fusion,14/783,130/18986,0.1076923076923077,2.6112977699184596,3.8232913534486532,0.0009576649168939828,0.04929807789804928,0.04713213699787633,ZNRF2/TGFBRAP1/VCPIP1/STX16/SNAP47/ANKRD27/CHMP5/VPS11/VTI1B/CHMP4A/ARL8B/CHMP4C/TBC1D4/VAMP8,14
GO:0006900,vesicle budding from membrane,11/783,88/18986,0.125,3.030970625798212,3.960515827057505,0.0009691173750143084,0.04929807789804928,0.04713213699787633,VAPB/PPP6C/CHMP5/KLHL12/CHMP4A/SURF4/PRKCI/TMED10/CHMP4C/TRAPPC1/GOLPH3,11
